date,close,band,btc_weight_after,action,trade_usd,cash_after,btc_after,value_after
2024-10-29 00:00:00+00:00,72736.42,0.03,0.89408,none,0.0,795.4752,0.09231809107522644,7510.3626
2024-11-05 00:00:00+00:00,69372.01,0.03,0.88951,none,0.0,795.4752,0.09231809107522644,7199.7667
2024-11-12 00:00:00+00:00,87952.01,0.03,0.91077,none,0.0,795.4752,0.09231809107522644,8915.0368
2024-11-19 00:00:00+00:00,92310.79,0.03,0.91463,none,0.0,795.4752,0.09231809107522644,9317.4311
2024-11-26 00:00:00+00:00,91965.16,0.03,0.91433,none,0.0,795.4752,0.09231809107522644,9285.5232
2024-12-03 00:00:00+00:00,95849.69,0.03,0.91278,none,0.0,845.4752,0.09231809107522644,9694.1356
2024-12-10 00:00:00+00:00,96593.0,0.03,0.9134,none,0.0,845.4752,0.09231809107522644,9762.7565
2024-12-17 00:00:00+00:00,106133.74,0.03,0.92056,none,0.0,845.4752,0.09231809107522644,10643.5394
2024-12-24 00:00:00+00:00,98663.58,0.03,0.91506,none,0.0,845.4752,0.09231809107522644,9953.9085
2024-12-31 00:00:00+00:00,93576.0,0.03,0.90608,none,0.0,895.4752,0.09231809107522644,9534.2329
2025-01-07 00:00:00+00:00,96954.61,0.03,0.90905,none,0.0,895.4752,0.09231809107522644,9846.1397
2025-01-14 00:00:00+00:00,96560.86,0.03,0.90872,none,0.0,895.4752,0.09231809107522644,9809.7894
2025-01-21 00:00:00+00:00,106143.82,0.03,0.91627,none,0.0,895.4752,0.09231809107522644,10694.47
2025-01-28 00:00:00+00:00,101335.52,0.03,0.91264,none,0.0,895.4752,0.09231809107522644,10250.5769
2025-02-04 00:00:00+00:00,97763.13,0.03,0.90518,none,0.0,945.4752,0.09231809107522644,9970.7807
2025-02-11 00:00:00+00:00,95778.2,0.03,0.9034,none,0.0,945.4752,0.09231809107522644,9787.5358
2025-02-18 00:00:00+00:00,95671.74,0.03,0.9033,none,0.0,945.4752,0.09231809107522644,9777.7076
2025-02-25 00:00:00+00:00,88680.4,0.03,0.89647,none,0.0,945.4752,0.09231809107522644,9132.2804
2025-03-04 00:00:00+00:00,87281.98,0.03,0.89004,none,0.0,995.4752,0.09231809107522644,9053.1809
2025-03-11 00:00:00+00:00,82932.99,0.03,0.88494,none,0.0,995.4752,0.09231809107522644,8651.6905
2025-03-18 00:00:00+00:00,82715.03,0.03,0.88467,none,0.0,995.4752,0.09231809107522644,8631.5688
2025-03-25 00:00:00+00:00,87392.87,0.03,0.89017,none,0.0,995.4752,0.09231809107522644,9063.4181
2025-04-01 00:00:00+00:00,85158.34,0.03,0.88262,none,0.0,1045.4752,0.09231809107522644,8907.1306
2025-04-08 00:00:00+00:00,76322.42,0.03,0.87079,none,0.0,1045.4752,0.09231809107522644,8091.4153
2025-04-15 00:00:00+00:00,83643.99,0.03,0.88075,none,0.0,1045.4752,0.09231809107522644,8767.3286
2025-04-22 00:00:00+00:00,93442.99,0.03,0.89191,none,0.0,1045.4752,0.09231809107522644,9671.9536
2025-04-29 00:00:00+00:00,94256.82,0.03,0.88818,none,0.0,1095.4752,0.09231809107522644,9797.0849
2025-05-06 00:00:00+00:00,96834.02,0.03,0.89083,none,0.0,1095.4752,0.09231809107522644,10035.007
2025-05-13 00:00:00+00:00,104103.72,0.03,0.89768,none,0.0,1095.4752,0.09231809107522644,10706.1319
2025-05-20 00:00:00+00:00,106849.99,0.03,0.90004,none,0.0,1095.4752,0.09231809107522644,10959.6623
2025-05-27 00:00:00+00:00,108938.17,0.03,0.90177,none,0.0,1095.4752,0.09231809107522644,11152.4391
2025-06-03 00:00:00+00:00,105376.89,0.03,0.89466,none,0.0,1145.4752,0.09231809107522644,10873.6685
2025-06-10 00:00:00+00:00,110274.39,0.03,0.89886,none,0.0,1145.4752,0.09231809107522644,11325.7963
2025-06-17 00:00:00+00:00,104551.17,0.03,0.89391,none,0.0,1145.4752,0.09231809107522644,10797.4396
2025-06-24 00:00:00+00:00,106083.0,0.03,0.89528,none,0.0,1145.4752,0.09231809107522644,10938.8552
2025-07-01 00:00:00+00:00,105681.14,0.03,0.89084,none,0.0,1195.4752,0.09231809107522644,10951.7563
2025-07-08 00:00:00+00:00,108922.98,0.03,0.89375,none,0.0,1195.4752,0.09231809107522644,11251.0368
2025-07-15 00:00:00+00:00,117758.09,0.03,0.90093,none,0.0,1195.4752,0.09231809107522644,12066.6772
2025-07-22 00:00:00+00:00,119954.42,0.03,0.90256,none,0.0,1195.4752,0.09231809107522644,12269.4382
2025-07-29 00:00:00+00:00,117950.76,0.03,0.89736,none,0.0,1245.4752,0.09231809107522644,12134.4642
2025-08-05 00:00:00+00:00,114129.75,0.03,0.89429,none,0.0,1245.4752,0.09231809107522644,11781.7158
2025-08-12 00:00:00+00:00,120134.08,0.03,0.89904,none,0.0,1245.4752,0.09231809107522644,12336.0241
2025-08-19 00:00:00+00:00,112872.94,0.03,0.89324,none,0.0,1245.4752,0.09231809107522644,11665.6895
2025-08-26 00:00:00+00:00,111763.22,0.03,0.89229,none,0.0,1245.4752,0.09231809107522644,11563.2423
2025-09-02 00:00:00+00:00,111240.01,0.03,0.88798,none,0.0,1295.4752,0.09231809107522644,11564.9405
2025-09-09 00:00:00+00:00,111546.39,0.03,0.88826,none,0.0,1295.4752,0.09231809107522644,11593.225
2025-09-16 00:00:00+00:00,116788.96,0.03,0.89273,none,0.0,1295.4752,0.09231809107522644,12077.209
2025-09-23 00:00:00+00:00,111998.8,0.03,0.88866,none,0.0,1295.4752,0.09231809107522644,11634.9906
2025-09-30 00:00:00+00:00,114048.93,0.03,0.88669,none,0.0,1345.4752,0.09231809107522644,11874.2547
2025-10-07 00:00:00+00:00,121332.95,0.03,0.89276,none,0.0,1345.4752,0.09231809107522644,12546.7015
2025-10-14 00:00:00+00:00,113028.14,0.03,0.88578,none,0.0,1345.4752,0.09231809107522644,11780.0173
2025-10-21 00:00:00+00:00,108297.67,0.03,0.88139,none,0.0,1345.4752,0.09231809107522644,11343.3093
2025-10-28 00:00:00+00:00,112898.45,0.03,0.88567,none,0.0,1345.4752,0.09231809107522644,11768.0446
2025-11-04 00:00:00+00:00,101497.22,0.03,0.87038,none,0.0,1395.4752,0.09231809107522644,10765.5048
2025-11-11 00:00:00+00:00,103058.99,0.03,0.87209,none,0.0,1395.4752,0.09231809107522644,10909.6844
2025-11-18 00:00:00+00:00,92960.83,0.03,0.9,buy,397.731,997.7442,0.09659229214179087,9977.0438
2025-11-25 00:00:00+00:00,87369.96,0.03,0.89427,none,0.0,997.7442,0.09659229214179087,9437.0089
2025-12-02 00:00:00+00:00,91277.88,0.03,0.89379,none,0.0,1047.7442,0.09659229214179087,9864.4838
2025-12-09 00:00:00+00:00,92678.8,0.03,0.89522,none,0.0,1047.7442,0.09659229214179087,9999.8019
2025-12-16 00:00:00+00:00,87863.42,0.03,0.89011,none,0.0,1047.7442,0.09659229214179087,9534.6733
2025-12-23 00:00:00+00:00,87486.0,0.03,0.88969,none,0.0,1047.7442,0.09659229214179087,9498.2174
2025-12-30 00:00:00+00:00,88485.49,0.03,0.88618,none,0.0,1097.7442,0.09659229214179087,9644.7605
2026-01-06 00:00:00+00:00,93747.97,0.03,0.89188,none,0.0,1097.7442,0.09659229214179087,10153.0755
2026-01-13 00:00:00+00:00,95414.0,0.03,0.89357,none,0.0,1097.7442,0.09659229214179087,10314.0011
2026-01-20 00:00:00+00:00,88427.66,0.03,0.88612,none,0.0,1097.7442,0.09659229214179087,9639.1745
2026-01-27 00:00:00+00:00,89250.0,0.03,0.88705,none,0.0,1097.7442,0.09659229214179087,9718.6062
2026-02-03 00:00:00+00:00,75770.21,0.03,0.9,buy,301.0879,846.6562,0.10056201618113049,8466.2613
2026-02-10 00:00:00+00:00,68841.29,0.03,0.89103,none,0.0,846.6562,0.10056201618113049,7769.4752
2026-02-17 00:00:00+00:00,67503.52,0.03,0.88911,none,0.0,846.6562,0.10056201618113049,7634.9463
2026-02-24 00:00:00+00:00,64058.15,0.03,0.88384,none,0.0,846.6562,0.10056201618113049,7288.473
2026-03-03 00:00:00+00:00,68338.0,0.03,0.88458,none,0.0,896.6562,0.10056201618113049,7768.8633
2026-03-10 00:00:00+00:00,69948.63,0.03,0.88694,none,0.0,896.6562,0.10056201618113049,7930.8315
2026-03-17 00:00:00+00:00,73909.36,0.03,0.89235,none,0.0,896.6562,0.10056201618113049,8329.1305
2026-03-24 00:00:00+00:00,70556.74,0.03,0.88781,none,0.0,896.6562,0.10056201618113049,7991.9843
2026-03-31 00:00:00+00:00,68284.48,0.03,0.87884,none,0.0,946.6562,0.10056201618113049,7813.4812
2026-04-07 00:00:00+00:00,71924.22,0.03,0.88426,none,0.0,946.6562,0.10056201618113049,8179.5008
2026-04-14 00:00:00+00:00,74131.55,0.03,0.88732,none,0.0,946.6562,0.10056201618113049,8401.4744
2026-04-21 00:00:00+00:00,76336.15,0.03,0.89022,none,0.0,946.6562,0.10056201618113049,8623.1734
2026-04-28 00:00:00+00:00,76342.77,0.03,0.8851,none,0.0,996.6562,0.10056201618113049,8673.8391
